ma_GeV,c_g2tau_ATLAS,c_g2tau_BelleII,c_g2tau_CMS24
307.2112998861753,1040.7898879702323,24.53165291913794,1387.7198506269763
329.2971255097148,1053.5379765757057,24.83212824914118,1404.717302100941
352.970730273065,1066.7174694127068,25.14277187439595,1422.2899592169424
378.3462617131925,1080.3592431198347,25.464311564253364,1440.478990826446
405.54607358408276,1094.4965583235505,25.79753127919734,1459.3287444314008
434.7013158125018,1109.1653803007616,26.143278728934146,1478.8871737343488
465.95256686646775,1124.404744343105,26.50247398411119,1499.2063257908064
499.450511585514,1140.257174078518,26.876119336250984,1520.342898771357
535.3566677410719,1156.769162791853,27.265310642586815,1542.3588837224704
573.8441648302393,1173.9917300144107,27.671250445003874,1565.3223066858807
615.0985788580505,1191.9810684513134,28.095263218263668,1589.308091268418
659.3188271333541,1210.7992998568639,28.53881318615708,1614.3990664758185
706.7181273927491,1230.5153629805764,29.00352525059305,1640.6871506407686
757.5250258771905,1251.2060624999956,29.4912097151822,1668.2747499999941
811.9844993184009,1272.957315352592,30.003891661561344,1697.276420470123
870.3591361485165,1295.8656406584034,30.543846067206896,1727.8208542112045
932.9304026284676,1320.039952294846,31.11364005682841,1760.0532697264614
1000.0,1345.603730279494,31.71618408235147,1794.1383070393254
